"division","tPeriod","sapPlant","family","baseModel","model","name","hours","package","dealer","retailDealer","country","customer","sapStatus","intSupplier","failedPart","supplier","dCode","failedAt","sCategory","sCategoryDetail","buildmonth","buildDate","soldDate","failDate","claimDate","dealerCreditDate","supplierClaimDate","claimNumber","wClaimNumber","engineManufacturer","engineSerialNumber","description","failedPartQuantity","labHrsClaimed","labHrsPaid","partsCosts","labour","travel","otherCosts","uplift","creditVAT","cost","importedDate","importDate","importWeek","postCutIn","nameCount","fourC","status","vetted"
"BHL","DOA","3710 -Backhoe Loader Division","BHL -Backhoe Loaders","3CXCOMP STAGEV","3CX 12L5WL","2945498","10","S001 -Standard 12 months","0004004941 -ECI JCB ( DUBLIN )","0004004941 -ECI JCB ( DUBLIN )","Ireland","#","0239 -Error in rule engine OC","NON","332/F3103 -JCB Battery 12v 110AH","PLATINUM INTERNATIONAL LTD","I -INOPERATIVE","C -ELECTRICS","3 -CHARGE","90 -BATTERY","JUN 2022","30/06/2022","Invalid date","06/12/2022","09/12/2022","2022-12-10T00:00:00.000Z","#","201363822","#","#","ED370072SV5127701090","Battery not charging. Flat battery. Battery flat, Checked charging circuit , connections and plugs. Replaced with new battery. Machine tested ok.",0,1,1,58.2,0,0,0,11.28,169.45,0,"2022-12-12T14:05:40.123Z","12/12/2022","50","Yes",0,"No","Open","No"
"BHL","DOA","3710 -Backhoe Loader Division","BHL -Backhoe Loaders","SERVO","3CX 14MFCE","3141037","1","S003 -Standard 24 months 2000hrs","JCB2401 -JCB INC","0004000348 -HOFFMAN EQUIPMENT CO","USA","#","0897 -More Info Required","NON","126/03149 -92"" 1.1 CuM Q-Fit Loader Bucket","CEYTECH MAKYNE SANAYY VE TYCARET","Q -MISSING","A -ATTACHMENTS","9 -MISC","33 -Q HITCH","JUL 2022","12/07/2022","Invalid date","13/10/2022","08/12/2022","2022-12-09T00:00:00.000Z","#","201363493","#","JCB","SJ320/41292U2364922","Attachments missing at delivery. Some attachments billed on equipment invoice 96605050, but machine received without those attachments Installed new quick coupler for front end. Hooked up hoses and ran electrical. Connected bucket. Ran machine to test. Installed cutting edge. Removed bucket, installed forks. Put bucket on pallet. Used machine with forks to pick up pallet with bucket.",1,7.25,7.25,6081.62,0,0,0,1409.45,12033.94,0,"2022-12-12T14:05:40.124Z","12/12/2022","50","Yes",0,"No","Open","No"
"BHL","DOA","3710 -Backhoe Loader Division","BHL -Backhoe Loaders","SERVO STAGEV","4CX 14H5WA","3143450","4","S001 -Standard 12 months","0004005220 -AS Stokker","0004005220 -AS Stokker","Estonia","#","0239 -Error in rule engine OC","PWR","320/D9238 -SSI NXTGen QLS HEAD UNIT","SSI TECHNOLOGIES INC (EUR)","I -INOPERATIVE","L -ENGINE ANCILLIARIES","9 -MISCELLANEOUS","61 -DEF HEAD UNIT","NOV 2022","21/11/2022","Invalid date","06/12/2022","08/12/2022","2022-12-10T00:00:00.000Z","#","201363193","#","JCB","DP320/41690U3632122","Brand new stock machine, during first time check, found on machine appears DEF system faults DEF Head Unit fault Diagnostic. On machine show fault ""P207F-87 - Diesel Exhaust Fluid property error detected by the Tank head unit"", ""P207F-86 - CAN bus - A1DEFI signal - Diesel Exhaust Fluid concentration value out of range"". Checked DEF system work through the Servicemaster, found DEF quality show all the time at 62,75%. DEF fluid tested with refractometer and lacmus paper, found DEF is ok. DCU software re-flashed, clean out faults, then tested again, faults still appear. DEF Head Unit replaced, f",1,2.5,2.5,133,0,0,0,84.49,525.35,0,"2022-12-12T14:05:40.131Z","12/12/2022","50","Yes",0,"No","Open","No"
"CP","T000","0610 -JCB Compact Products Limited","IND -Industrial Fork Trucks","TLT STAGEV","35-26D-4WD","3125713","11","S004 -Standard 24 months 3000hrs","0004004864 -SCOT JCB LTD - DUNDEE","0004004874 -SCOT JCB LTD - LIVELINK CONTRACTS","United Kingdom","DRAINCO (SCOTLAND) LTD","0300 -Claim posted FI/CO (OC)","NON","402/K8668 -P721 MAINFRAME HARNESS 35","LEONI WIRING SYSTEMS UK (EUR)","I -INOPERATIVE","C -ELECTRICS","9 -WIRING","11 -HARNESS MAINFRAME","JUN 2022","28/06/2022","28/07/2022","24/11/2022","08/12/2022","2022-12-09T00:00:00.000Z","2022-12-09T00:00:00.000Z","201363113","301324159","#","5212201260","Complaint: Operator reported hydraulics not working Cause: 5991-Travel to site and locate machine. Investigate fault and found 3 different error codes for can fauls with f/r lever an d hydraulic control joystick. Found water in CAN resistor harness  plug. Cure: Removed front panel and removed bolts holding cab down and jack cab up and put stay in. Check multiplugs under cab and wrigg le all harness no change, check engine ecu plugs for water ingres s, trace wiring throughout machine, checking plugs and found wate r ingress in can resisror harness plug. Dry out plug and re fit t o machine, cod",0,2,2,0,91,80,8.13,0,205.2,179.13,"2022-12-12T14:05:40.131Z","12/12/2022","50","Yes",0,"No","Open","No"
"CP","T000","0610 -JCB Compact Products Limited","MIN -360 MINI Excavators","16C-18Z-19C-1","16C-1 T3","3146012","8","S003 -Standard 24 months 2000hrs","0004004737 -WATLING JCB LTD - LEICESTER","0004004737 -WATLING JCB LTD - LEICESTER","United Kingdom","TRAVIS PERKINS (HEAD OFFICE)","0239 -Error in rule engine OC","NON","401/L0213 -ABI THROTTLE ASSY OS","CATTON CONTROLS CABLES LTD","M -MISALIGNED/ASSY/LOOSE","D -CONTROLS","1 -CONTROLS/CABLES","11 -ENGINE THROTTLE","AUG 2022","20/08/2022","20/09/2022","08/12/2022","09/12/2022","2022-12-10T00:00:00.000Z","#","201363690","#","#","IH84245R015921H","No power Nut had come undone on throttle cable fuel pump end. Re-adjusted throttle cable and tightened nuts. Run up tested ok",0,0.75,0.75,0,0,0,0,0,136.96,0,"2022-12-12T14:05:40.132Z","12/12/2022","50","Yes",0,"No","Open","No"
"CP","T000","0610 -JCB Compact Products Limited","MIN -360 MINI Excavators","16C-18Z-19C-1","16C-1 T3","3146263","5","S003 -Standard 24 months 2000hrs","0004004737 -WATLING JCB LTD - LEICESTER","0004004737 -WATLING JCB LTD - LEICESTER","United Kingdom","TRAVIS PERKINS (HEAD OFFICE)","0239 -Error in rule engine OC","NON","401/L0213 -ABI THROTTLE ASSY OS","CATTON CONTROLS CABLES LTD","M -MISALIGNED/ASSY/LOOSE","D -CONTROLS","1 -CONTROLS/CABLES","11 -ENGINE THROTTLE","OCT 2022","26/10/2022","16/11/2022","07/12/2022","09/12/2022","2022-12-10T00:00:00.000Z","#","201363694","#","#","IH84245R015775H","Throttle handle not holding position Loose nut Arrived on site, checked operation of throttle, all good. Tightened up nut on body. Checked operation to confirm it was working correctly",0,0.75,0.75,0,0,0,0,0,136.96,0,"2022-12-12T14:05:40.133Z","12/12/2022","50","Yes",0,"No","Open","No"
"CP","T000","0610 -JCB Compact Products Limited","MIN -360 MINI Excavators","35Z- 36C-1","35Z-1","3124493","1","S003 -Standard 24 months 2000hrs","JCB2401 -JCB INC","0004024583 -HARVEY & COMPANY LTD","Canada","TOP NOTCH ELECTRICAL LTD.","0300 -Claim posted FI/CO (OC)","NON","401/M2484 -MISC 3 WAY TAP HYD","DAEKYUNG CORPORATION CO LTD","Q -MISSING","D -CONTROLS","0 -CONTROLS","10 -EXCAVATOR","JAN 2022","26/01/2022","20/05/2022","09/11/2022","07/12/2022","2022-12-08T00:00:00.000Z","2022-12-08T00:00:00.000Z","201362930","301323630","#","IS84332U543652G","Complaint: Machine was ordered to have a diverter valve and machine never came with it but we were charged for it. Diverter valve missing from factory Ordered parts. Parts arrived. Parts installed. Checked operation. Unit ok. This resolved the issue.",2,2,2,91.61,153.62,36.23,8.13,55.94,570.05,345.26,"2022-12-12T14:05:40.133Z","12/12/2022","50","Yes",0,"No","Open","No"
"CP","T000","0610 -JCB Compact Products Limited","MIN -360 MINI Excavators","48Z-60C-2","50Z-2","3184932","13","S003 -Standard 24 months 2000hrs","0004005023 -TERRA HOLDING GMBH","0004005023 -TERRA HOLDING GMBH","Austria","KEJ VALJEVO","0300 -Claim posted FI/CO (OC)","NON","2206/2032 -WORM DRIVE SPRING CLIP 20 (P572)","SUPPLY TECH LTD (GBP)","M -MISALIGNED/ASSY/LOOSE","L -ENGINE ANCILLIARIES","4 -COOLING SYSTEM","60 -WATER HOSE MISC.","AUG 2022","25/08/2022","30/11/2022","07/12/2022","08/12/2022","2022-12-09T00:00:00.000Z","2022-12-09T00:00:00.000Z","201362981","301324387","#","IW84247U553419H","that error B26CB-7B is present we checked and found that coolant is missing from system we checked and inspect all hoses and clips and found when machine hot leaking on expansion bottle lower hose clip on hose was loose we tight clip hose and add coolant machine warmed and no further leaking found",0,1.5,1.5,1.01,55.46,0,8.13,0.98,58.44,65.58,"2022-12-12T14:05:40.134Z","12/12/2022","50","Yes",0,"No","Open","No"
"CP","T000","0610 -JCB Compact Products Limited","MIN -360 MINI Excavators","MICRO","8008 CTS","3090696","6","S003 -Standard 24 months 2000hrs","0004004726 -GUNN JCB LTD - ALTRINCHAM","0004004726 -GUNN JCB LTD - ALTRINCHAM","United Kingdom","JEWSON LIMITED","0239 -Error in rule engine OC","NON","611/80242 -HOSE 1/4 BSP 320 LG","PARKER HANNIFIN LTD (GBP)","L -LEAKING","E -HYDRAULICS","6 -HOSES","65 -EXTEND INNER FEED/RTN","MAY 2022","03/05/2022","24/05/2022","05/12/2022","08/12/2022","2022-12-09T00:00:00.000Z","#","201363196","#","#","IH84246R013277H","Complaint Hydraulic leak Cause Loose Hose Cure Pirtek first arrived: Top oil to find leak from a hose for the track spreaders, advised a ramp or pit is required as no access. To site. machine broken down at rear of property. test machine and found bad hydraulic oil leak when track extension is used, got machine off floor and sitting on blocks of wood. removed belly plate and found hose 611/80242 onto track extension ram is loose, tightened up hose and cleaned area. topped up hydraulic oil and test, leak now stopped. re-fit belly plate.",0,1.5,1.5,0,0,0,0,0,288.3,0,"2022-12-12T14:05:40.136Z","12/12/2022","50","Yes",0,"No","Open","No"
"CP","T000","0610 -JCB Compact Products Limited","RTF -Rough Terrain Forklift","RTFL","940-4 T4","3144417","3","S003 -Standard 24 months 2000hrs","JCB2401 -JCB INC","0004001420 -UNITED RENTALS, INC.","USA","UNITED RENTALS, INC.","0897 -More Info Required","NON","320/A7045 -]P-12V (FUEL PUMP)","Parker Hannifin Corporation","I -INOPERATIVE","L -ENGINE ANCILLIARIES","3 -FUEL SYSTEM","30 -LIFT PUMP","MAR 2022","17/03/2022","25/05/2022","12/11/2022","08/12/2022","2022-12-09T00:00:00.000Z","#","201363519","#","JCB","SL32041781U0935522","FUEL PUMP IS FAULTY AND NEEDS REPLACED  SOLD TO SOUTHWEST GAS. TRAVELED TO THE SITE AND CALLED TJ WILSON WITH JCB AND TROUBLE SHOT CODES WITH DIAGNOSTIC SYSTEM AND DETERMINED THE FUEL PUMP WAS FAULTY. REMOVED THE OLD FUEL PUMP AT THE SITE AND INSTALLED THE NEW FUEL PUMP. TESTED UNIT AND IT IS RUNNING GREAT.",1,2,2,145.96,0,0,0,28.12,418.85,0,"2022-12-12T14:05:40.136Z","12/12/2022","50","Yes",0,"No","Open","No"
"CP","T000","0610 -JCB Compact Products Limited","TLH -Telescopic Handlers","525-60","525-60A+T4","3065740","7","S003 -Standard 24 months 2000hrs","JCB2401 -JCB INC","0004024440 -ADVANCE CONSTRUCTION EQUIP","Canada","MOONFLEET POULTRY INC","0239 -Error in rule engine OC","NON","721/D2337 -BOOM BACK LINK","PARKINSON HARNESS TECH LTD","I -INOPERATIVE","C -ELECTRICS","9 -WIRING","00 -MISC","JUN 2022","14/06/2022","31/08/2022","06/12/2022","09/12/2022","2022-12-10T00:00:00.000Z","#","201364164","#","#","5203100930","CHECK FOR SERVICE CODES. FAILED PART 721/D2337- BOOM BACK LINK MSSING. WHILE PERFORMING SERVICE WORK ON MACHINE FOUND DATA LOGGER FULL OF CODE C1500-13. LOOKED UP CODE USING SERVICE MASTER. CODE C1500-13 –BOOM RETRACT PROX OPEN CIRCUIT. MACHINE DID NOT COME WITH BOOM RETRACT PROX. LOOKED UP SCHEMATIC. FOUND JUMPER HARNESS MISSING FROM FACTORY. ORDERED PARTS. FAILED PART NUMBER 721/D2337. INSTALLED HARNESS. CLEARED DATA LOGGER. CHECKED MACHINE FAULT LOGS. NO ACTIVE CODES. MACHINE OK AT THIS TIME",1,2.5,2.5,3.25,0,0,0,3.35,264.95,0,"2022-12-12T14:05:40.137Z","12/12/2022","50","Yes",0,"No","Open","No"
"CP","T000","0610 -JCB Compact Products Limited","TLH -Telescopic Handlers","525-60","525-60A+T4","3065742","5","S003 -Standard 24 months 2000hrs","JCB2401 -JCB INC","0004024440 -ADVANCE CONSTRUCTION EQUIP","Canada","MOONFLEET POULTRY INC","0239 -Error in rule engine OC","NON","721/D2337 -BOOM BACK LINK","PARKINSON HARNESS TECH LTD","I -INOPERATIVE","C -ELECTRICS","9 -WIRING","00 -MISC","JUN 2022","14/06/2022","31/08/2022","06/12/2022","09/12/2022","2022-12-10T00:00:00.000Z","#","201364166","#","#","5203100810","CHECK FOR SERVICE CODES. FAILED PART 721/D2337 BOOM BACK LINK MISSING. WHILE PERFORMING SERVICE WORK ON MACHINE FOUND DATA LOGGER FULL OF CODE C1500-13. LOOKED UP CODE USING SERVICE MASTER. CODE C1500-13 –BOOM RETRACT PROX OPEN CIRCUIT. MACHINE DID NOT COME WITH BOOM RETRACT PROX. LOOKED UP SCHEMATIC. FOUND JUMPER HARNESS MISSING FROM FACTORY. ORDERED PARTS. FAILED PART NUMBER 721/D2337. INSTALLED HARNESS. CLEARED DATA LOGGER. CHECKED MACHINE FAULT LOGS. NO ACTIVE CODES. MACHINE OK AT THIS TIME",1,2.5,2.5,3.25,0,0,0,3.35,264.95,0,"2022-12-12T14:05:40.137Z","12/12/2022","50","Yes",0,"No","Open","No"
"CP","T000","0610 -JCB Compact Products Limited","TLH -Telescopic Handlers","525-60","525-60A+T4","3065747","7","S003 -Standard 24 months 2000hrs","JCB2401 -JCB INC","0004024440 -ADVANCE CONSTRUCTION EQUIP","Canada","MOONFLEET POULTRY INC","0239 -Error in rule engine OC","NON","721/D2337 -BOOM BACK LINK","PARKINSON HARNESS TECH LTD","I -INOPERATIVE","C -ELECTRICS","9 -WIRING","00 -MISC","JUN 2022","16/06/2022","31/08/2022","06/12/2022","09/12/2022","2022-12-10T00:00:00.000Z","#","201364187","#","#","5203100790","CHECK FOR SERVICE CODES. FAILED PART 721/D2337 - BOOM BACK LINK MISSING. WHILE PERFORMING SERVICE WORK ON MACHINE FOUND DATA LOGGER FULL OF CODE C1500-13. LOOKED UP CODE USING SERVICE MASTER. CODE C1500-13 –BOOM RETRACT PROX OPEN CIRCUIT. MACHINE DID NOT COME WITH BOOM RETRACT PROX. LOOKED UP SCHEMATIC. FOUND JUMPER HARNESS MISSING FROM FACTORY. ORDERED PARTS. FAILED PART NUMBER 721/D2337. INSTALLED HARNESS. CLEARED DATA LOGGER. CHECKED MACHINE FAULT LOGS. NO ACTIVE CODES. MACHINE OK AT THIS TIME",1,2.5,2.5,3.25,0,0,0,3.35,264.95,0,"2022-12-12T14:05:40.137Z","12/12/2022","50","Yes",0,"No","Open","No"
"CP","T001","0610 -JCB Compact Products Limited","IND -Industrial Fork Trucks","TLT E","35E 2WD","2842053","28","S004 -Standard 24 months 3000hrs","0004004902 -GREENSHIELDS JCB LTD - INDUSTRIAL","0004004919 -GREENSHIELD JCB LTD LIVELINK CNTRCT","United Kingdom","SCOTT PARNELL LTD","0239 -Error in rule engine OC","NON","32/925643 -RELIEF BREATHER (P564)","OPTIMAS OE SOLUTIONS LTD","L -LEAKING","B -BODYWORK","1 -CHASSIS/FRONT","34 -HYD. TANK CAP","JUL 2022","06/07/2022","31/10/2022","23/11/2022","08/12/2022","2022-12-09T00:00:00.000Z","#","201363070","#","#","XXXX","Hyd leak under the boom invoice as part not supplied by JCB in time - 12.00 On checking the machine found that oil could be seen around the h yd tank breather and on top of the tank. TI 3/053 required to fit  the breather and hyd tank cap re-attended machine to fit parts. fitted breather extension and t ested. All okay.",1,3.25,3.25,64.18,0,0,0,15.13,583.64,0,"2022-12-12T14:05:40.143Z","12/12/2022","50","Yes",0,"No","Open","No"
"CP","T001","0610 -JCB Compact Products Limited","IND -Industrial Fork Trucks","TLT STAGEV","35-26D-4WD","3191997","134","S004 -Standard 24 months 3000hrs","0004004813 -T C HARRISON JCB CHAPELTOWN","0004004917 -T C HARRISON JCB - LIVELINK","United Kingdom","GLASS RECYCLING (UK) LIMITED","0300 -Claim posted FI/CO (OC)","NON","716/05701 -Auto Blade Fuse 3A","PARKINSON HARNESS TECH LTD","M -MISALIGNED/ASSY/LOOSE","C -ELECTRICS","9 -WIRING","27 -FUSES","OCT 2022","20/10/2022","24/11/2022","18/11/2022","09/12/2022","2022-12-10T00:00:00.000Z","2022-12-10T00:00:00.000Z","201363967","301324781","#","5216403560","Complaint:   Livelink not reporting Cause:  Poor connection of livelink fuse Corrective Action:      Attend at site and locate machine, check for reported ive link non reporting. Checked live link status of machine and saw it had not reported since 6 machine hours, proceeded to check fuse in battery bay and found contact to be poor so cleaned up and replaced fuse. Live link came to life and updated machine all OK. request warranty/policy consideration for this defect as technically fuses are excluded from the terms and conditions of warranty. This was an immediate failure after 6 hours of mac",0,2,2,0,91,80,8.13,0,205.2,179.13,"2022-12-12T14:05:40.146Z","12/12/2022","50","Yes",0,"No","Open","No"
"CP","T001","0610 -JCB Compact Products Limited","IND -Industrial Fork Trucks","TLT STAGEV","35-26D-4WD","3192051","41","S004 -Standard 24 months 3000hrs","0004004737 -WATLING JCB LTD - LEICESTER","0004004918 -WATLING JCB LTD - SERVICE CONTRACT","United Kingdom","NPR (CORBY) HOLDINGS LTD","0239 -Error in rule engine OC","NON","333/T1184 -CHANGEZEE TO SOLENOID","PARKINSON HARNESS TECH LTD","U -UNCONNECTED/OPEN CIRCUIT","C -ELECTRICS","9 -WIRING","10 -HARNESS","OCT 2022","28/10/2022","18/11/2022","05/12/2022","09/12/2022","2022-12-10T00:00:00.000Z","#","201363751","#","#","5226201190","Attachment inop Harness for solenoid on front of boom Traveled to site and found machine made machine safe and did the risk assessments and Carried out the full diagnostic procedure for attachment inop and Carried out the full diagnostic procedure and found bizarre voltages on servicemaster and then found wires in plug was barely clamping wire to p ins and wires fell our replaced the harness and then swapped attachment back o to this machine and tested for 1 hour machine all okay",1,3.5,3.5,8.91,0,0,0,3.36,331.48,0,"2022-12-12T14:05:40.146Z","12/12/2022","50","Yes",0,"No","Open","No"
"CP","T001","0610 -JCB Compact Products Limited","MID -360 MIDI Excavators","48Z-60C-2","60C-2","2891930","21","S003 -Standard 24 months 2000hrs","0004005061 -FORSCHNER BAU","0004005061 -FORSCHNER BAU","Germany","FORSCHNER - DEMO","0300 -Claim posted FI/CO (OC)","NON","821/10324 -OVAL GAITER CLAMP","RIKKI PLASTIC PVT LTD","K -CRACKED/SPLIT/TORN","B -BODYWORK","9 -CAB MISC","60 -MOULDING","MAR 2022","31/03/2022","21/11/2022","29/11/2022","01/12/2022","2022-12-10T00:00:00.000Z","2022-12-10T00:00:00.000Z","201359771","301324739","#","IW84247U547586H","Plastic panel on left joystick broken. Plastic broken without external influence. Panelling on left joystick replaced.",1,0.5,0.5,0.39,23.11,0,8.13,0.28,26.36,31.91,"2022-12-12T14:05:40.147Z","12/12/2022","50","Yes",0,"No","Open","No"
"CP","T001","0610 -JCB Compact Products Limited","MID -360 MIDI Excavators","85Z-100C-2","85Z-2","3177389","48","S003 -Standard 24 months 2000hrs","0004005212 -SCOT JCB LTD - CARNFORTH","0004004736 -SCOT JCB LTD - GLASGOW","United Kingdom","L & W WILSON (ENDMOOR) LTD","0300 -Claim posted FI/CO (OC)","NON","335/D3223 -RH SIDE POD OS","TAYLOR ENG & PLASTICS","V -VIBRATION/NOISE","B -BODYWORK","9 -CAB MISC","64 -CONSOLE COVER","SEP 2022","20/09/2022","30/11/2022","22/11/2022","08/12/2022","2022-12-09T00:00:00.000Z","2022-12-09T00:00:00.000Z","201363069","301324121","#","5213300970","Complaint: Operator reported rattling noise in cab. Cause: Found loose trim catching seatbelt when tracking. Cure: Travelled to site, located vehicle, confirmed noise and loc ated it, found trim to be loose, removed bolts, cleaned theads an d replaced, tested all ok returned vehicle into service. Returned  back to depot. Photos added.",0,3.5,3.5,0,159.25,80,8.13,0,287.1,247.38,"2022-12-12T14:05:40.147Z","12/12/2022","50","Yes",0,"No","Open","No"
